No._Incidente,Fecha,Hora,Localidad,Latitud,Longitud,Tipo_Incidente,Diferencia_Tiempo,Risk_Category,Model_Confidence,Confidence_Band,Risk_Score_Raw,ML_Prob_High,Rule_Label,weapons_score,physical_violence_score,severe_violence_score,threats_score,injuries_score,vulnerable_victims_score,urgency_score,location_risk_score,substance_abuse_score,N_s,neg_direct,neg_absence,neg_contextual,neg_uncertainty,negation_present,vaw_indicator,n_categories_active,text_length,Comentarios
SUR-01342233-22,2022-07-22,21:16:03,BOSA,0.0,0.0,934,00:00:21,High Risk,0.6569,medium,11.15,0.6569,High Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,3,386,PAREJA LE PUSO UN CANDADO A LA PUERTA SE HACE REALLAMADA CON AUTORIZACION DE LA SUPERVISORA CAROLINA RUBIANO PARA OBTENER DIRECCION // MANIFIESTA QUE NO SABE DIRECCION INDICA QUE ESTA A CUATRO CUADRAS DE COLEGIO BRASILIA SEDE A // NO HERIDOS // NO ARMAS // LA CASA ES DE TRES PSIOS // FACHADA AZUL CLARO Y PUERTAS CAFE // PRESESENCIA DE UN MENOR DE CUATRO AÑOS //
SUR-02151059-23,2023-11-30,06:49:17,LOS MARTIRES,4.59824667,-74.08538021,934,00:00:07,High Risk,0.4729,medium,8.58,0.4729,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,2,156,LLAMANTE REPORTA QUE LA PAREJA ESTA FRENTE A LA CASA DE LA AMIGA Y LA ESTA AGREDIENDO VERBALMENTE // NO REPORTA ARMAS O HERIDOS // EL DIA DE AYER LA AGREDIO
SUR-02209075-22,2022-11-28,12:13:15,CIUDAD BOLIVAR,4.55387843,-74.13760065,611,00:00:18,High Risk,0.9819,high,25.584,0.9819,High Risk,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,154,EN LA PARTE DE ATRAS DEL LOCAL// SEÑORA MANIFIESTA Q UNA MUJER ESTA GOLPEANDO A TRES NIÑOS ENTRE 6 Y 8 AÑOS CON UNA CORREA LES PEGA DURO
SUR-01117555-22,2022-06-18,10:26:03,CIUDAD BOLIVAR,4.55908203,-74.14550781,934,00:00:09,Low Risk,0.9996,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,0,185,"SJ ESTADO 922 CONSIUMIENDO DROGA EN LA PUERTA DE LA VIVIENDA , AGRESIVO CON LA SEÑORA , INDICA QUE TAMBIEN REQUIERE LA PONAL PÁRA CONTARLES ALGO , NO BRINDA MAS INF Y CUELGA"
SUR-02458992-21,2021-11-20,00:33:20,SUBA,4.75667362,-74.08390297,934,00:02:51,High Risk,0.9724,high,13.26,0.9724,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,1,3,295,LLAMANTE REFIERE QUE LA ESPOSA LO ESTA AGREDIENDO AL INTERIOR DE LA VIVIENDA HERIDO POR GOLPES PERO NO REQUIERE DE AMBULANCIA . NO SABE DE ARMAS PR EN FRENTE AL CONJUNTO CAPILLA DE SUBA DISPO INFOADICIO:SE REALIZA RELLAMADA PARA CONFIRMAR DIRECCION
SUR-01658384-21,2021-07-29,21:07:44,FONTIBON,4.67203948,-74.13032948,611,00:02:38,Moderate Risk,0.7083,high,4.0,0.008,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,185,INDICA QUE HAY UNA PERSONA DE LA TERCERA EDAD QUE ESTA SIENDO MALTRATADA AL INTERIOR DE LA VIVIENDA POR INTEGRANTES DE LA FAMILIA. DISPO TRAFALLIDA:1 DISPO TRAFALLIDA:1
SUR-01556623-21,2021-07-15,15:02:10,SUBA,4.7368168,-74.09146049,934,00:00:10,Moderate Risk,1.0,high,3.0,0.0,Moderate Risk,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,86,MUJER INF QUE DOS CARRETEROS LA ESTAN AMENAZANDO QUIEREN ROMPER VIDRIOS DE LA VIVIENDA
SUR-00152304-22,2022-01-27,19:53:32,CIUDAD BOLIVAR,0.0,0.0,934,00:00:20,High Risk,0.8717,high,11.18,0.8717,High Risk,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,113,"VEREDA PASQUILLA, SALIENDO POR MOCHUELO BAJO, CUDRANTE DE LA MARIA, LA PAREJA LA GOLPEO Y ESTA EMBARAZADA 4 MESES"
SUR-01094519-22,2022-06-14,21:07:21,SAN CRISTOBAL,0.0,0.0,934,00:00:17,Low Risk,0.9969,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,0,84,RIÑA INTRAFAMILIAR EN VIVIENDA //NO ARMAS//SITUACION SE COMPLICA//AUN NO LLEGA AYUDA
SUR-01829546-22,2022-10-02,18:42:41,FONTIBON,0.0,0.0,934,00:00:11,High Risk,0.9819,high,21.221,0.9819,High Risk,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,3,126,SJTO AL PARECER BAJO EL EFECTO DE LA DROGA AGRESIVO CON ARMA BLANVCA AGREDIENDO LA MUJER NO HERIDS HAY UN NIÑO
SUR-00013103-22,2022-01-02,03:00:06,KENNEDY,4.65130615,-74.1685791,934,00:00:09,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,LLAMANTE REPORTA RIÑA FAMILIAR
SUR-01137746-22,2022-06-20,19:54:12,BOSA,4.62351028,-74.17729794,934,00:00:17,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,38,RIÑA ENTRE PAREJA EN LA VÍA PUBLICA /
SUR-00939964-23,2023-05-28,19:25:29,USAQUEN,0.0,0.0,934,00:00:13,Low Risk,0.9996,high,2.46,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,146,"REPORTA QUE LA PAREJA LE ROMPE LOS VIDRIOS DE LA MOTO, NO TIENE ARMAS. ESTA AGRESIVA GOLPEA AL LLAMANTE LOCALIDAD USAQUEN KILOMETRO 5 VIA GUAVIO"
SUR-01427000-23,2023-08-13,03:57:59,BOSA,4.60550038,-74.18079712,934,00:00:12,High Risk,0.8145,high,9.192,0.8145,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,92,RIÑA DE PAREJA EN VIA PUBLICA // SIUJETO GOLPEANDO A LA MUJER // NO SE VE ARMAS O HERIDOS //
SUR-00408140-23,2023-03-10,11:17:00,KENNEDY,0.0,0.0,934,00:00:32,Moderate Risk,1.0,high,2.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,1,1,84,RIÑA ENTRE PAREJA DESDE EL INTERIOR DE LA VIVIENDA // NO SABE DE ARMAS NI HERIDOS //
SUR-01937213-21,2021-09-06,13:59:32,SUBA,4.75446053,-74.07931011,934,00:00:43,Moderate Risk,1.0,high,6.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,0,2,118,CO. SANTA MARIA DE SUBA // RIÑA EN EL INTERIOR DE LA VIVIENDA // NO SABE DE ARMAS NI HERIDOS // HAY MENOR DE EDAD //
SUR-01658324-22,2022-09-07,20:57:56,CIUDAD BOLIVAR,4.54705606,-74.14331087,934,00:00:06,Moderate Risk,1.0,high,2.95,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,1,72,"MUJER AGRESIVA AL INTERIOR DE LA VIVIENDA, NO REPORTA ARMAS NI HERIDOS."
SUR-01275717-23,2023-07-20,03:31:11,ENGATIVA,4.71810351,-74.13152684,934,00:00:14,High Risk,0.9658,high,25.2,0.9658,High Risk,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,501,"[BARRIO] - LLAMANTE INFORMA DE EXPAREJA, AGRESIVO, ALTANERO, TIENE UN CUCHILLO, LE GOLPEO LA CARA, ESTA HERIDA. VALIDA NÚMERO DEL CUAL LLAMA. SE SOLICITA APOYO DE MEBOG/CRUE PARA REGISTRAR DATOS DE LA MUJER VÍCTIMA (NOMBRE, NÚMERO DE CÉDULA Y TELÉFONO DE CONTACTO) PARA EL OPORTUNO DIRECCIONAMIENTO DEL INCIDENTE POR PARTE DE LA AGENCIA MUJ < A LA ESPERA DE ACCIONES POR PARTE DE LA AGENCIA MEBOG, PARA EL OPORTUNO DIRECCIONAMIENTO DEL INCIDENTE POR PARTE DE LA AGENCIA MUJ. >"
SUR-00013745-22,2022-01-02,09:58:29,KENNEDY,4.62022837,-74.14909081,934,00:00:09,Moderate Risk,0.5965,medium,1.95,0.0,Moderate Risk,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,1,78,LA PAREJA LA INSULTA Y LA AMENAZA- ESTA AGRESIVO- NO BRINDA MAS INFO Y CUELGA-
SUR-01772303-21,2021-08-14,21:14:58,USME,4.50725714,-74.10460234,934,00:00:16,High Risk,0.9969,high,9.1,0.9969,High Risk,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,89,INFO DE SUJ QUE LLEGA AGRESIVO Y GOLPEA A LA SEÑORA EN PRESENCIA DE 2 MENORES DE EDAD ///
SUR-00825032-22,2022-05-07,22:25:59,SANTA FE,4.59304442,-74.08603289,934,00:00:16,Moderate Risk,0.9877,high,7.735,0.0123,Moderate Risk,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,0,2,147,INTRAFAMILIAR DENTRO DE LA VIVIENDA CON AGRESION FISIVCA NO APORTA MAS DATOS - AL PARECER HAY MENORES DE EDAD CASA ESQUINERA TEL [NUMERO_SENSIBLE]
SUR-00666487-22,2022-04-14,13:07:50,KENNEDY,4.63855839,-74.16164976,934,00:00:09,Moderate Risk,1.0,high,6.46,0.0,Moderate Risk,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,97,SJT AMENAZANDO A MUJERES // POR RIÑA ENTRE PAREJA PREVIA// NO ARMAS // NO HERIDOS // CONFIRMA CEL
SUR-00754811-22,2022-04-28,12:07:12,KENNEDY,4.62353835,-74.16676164,934,00:00:14,High Risk,0.9996,high,16.926,0.9996,High Risk,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,1,3,137,SUJ AGREDIENDO A UN AMUJER AL INERIRO DE UN PREDIO // PRESENCIA DE MENORES// NO SABE DE HERIDOS NI ARMAS // CASA DE TRES PISOS SIN PINTAR
SUR-00012116-23,2023-01-02,10:43:11,SAN CRISTOBAL,4.56476403,-74.08504898,934,00:00:17,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,59,ENTRE PAREJA // NO HERIDOS // NO ARMAS // [BARRIO]//
SUR-01169407-22,2022-06-26,00:14:35,RAFAEL URIBE,4.58304744,-74.1057183,934,00:00:20,High Risk,0.8291,high,17.573,0.8291,High Risk,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,3,177,"A UNA CUADRA DEL POLICLINICO DEL OLAYA, HACIA EL SUR// EL PAPÁ DEL HIJO LA QUIERE AGREDIR// SJTO PORTA CUCHILLO// NO HERIDA// ESTA DENTRO DE UN VH ROJO LA PLACA TERMINA EN 777//"
SUR-01343083-22,2022-07-22,23:19:21,ENGATIVA,4.70150632,-74.10735116,934,00:00:07,High Risk,0.9689,high,15.66,0.9689,High Risk,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,4,208,"DENTRAS DEL COL NIDIA QUINTERO // SJ AGRESIVO // LE PEGO A MENORES DE EDAD // 1 HERIDA, LA CORTO CON CUCHILLA , NO AMBULANCIA // NO ARMA DE FUEGO // CASA // EX PAREJA // QUE SALE AL COL A ESPERAR A LA PONAL"
SUR-01808384-21,2021-08-20,07:51:53,CIUDAD BOLIVAR,4.55341938,-74.16007327,934,00:00:12,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,37,RIÑA EN VIVIENDA NO ARMAS NO HERIDOS
SUR-01914180-23,2023-10-24,20:18:04,KENNEDY,4.64423616,-74.15601224,611,00:00:12,Moderate Risk,0.8069,high,3.16,0.1931,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4,0.9,0.0,0.0,0.5,1.0,1,1,1223,"LLAMANTE ES LA ORIENTADORA ESCOLAR DEL COLEGIO GABRIEL BETANCOURT MEJIA SEDE A SOLICITARON AYUDA ATRAVES DE LA LINEA 123 PARA VALORACION FISICA DE MENOR ,PUES HICIERON REPORTE POR CASO DE VIOLENCIA INTRAFAMILIAR , LA PROGENITORA DEL MENOR NO QUIZO ESPERAR LA ASISTENCIA Y SUPUESTAMENTE LLEVARIA AL MENOR A CENTRO DE SALUD PARA SU RESPECTIVA VALORACION ALUDIENDO QUE EL MENOR MENTIA Y QUE SE HABIA ESTRELLADO CON UN COMPAÑERO, EL MENOR MANIFESTO A LAS SEÑORAS DE SERVICIOS GENERALES QUE LA PROGENITORA ERA QUIEN LO GOLPEABA POR QUE OBSERVARON AL MENOR AISLADO Y Y DEPRIMIDO , LE OBSERVARON MARCAS DE GOLPES EN EL CUELLO, PIERNAS Y BRAZOS, EL MENOR PERTENECE A GRADO PRIMERO DE 7 AÑOS DE EDAD RESPONDE AL NOMBRE DEIVID SANTIAGO BARRERA PEREZ , LA PROGENITORA RESPONDE AL NOMBRE ANA JULIA PEREZ. SEPRO// LA PATRULLA DE PROTECCION SE COMUNICA CON LA ORIENTADORA QUIEN REFIERE QUE SECRETARIA DE SALUD NUNCA LLEGO Y ELLA LE HIZO LA ENTREGA DEL MENOR A LA PROGENITORA, TODA VEZ QUE REFIRIO QUE ELLA NO LO HABIA GOLPEADO Y QUE SE HABIA ESTRELLADO CON UN AMIGO, REALIZA LA ENTREGA BAJO EL COMPROMISO DE DIRIGIRSEN AL CENTRO MEDICO PARA LA GARANTIA DE DERECHOS EN VISTA QUE SECRETARIA DE SALUD NUNCA LLEGO Y CERRARON EL INCIDENTE"
SUR-01970931-22,2022-10-24,16:51:59,USME,4.52060805,-74.11873108,934,00:00:05,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,73,HOMBRE ESTA AGRESIVO CO UNA MUJER EN UN TAXI DE PLACA VEX157 / [NUMERO_SENSIBLE]
SUR-01368239-23,2023-08-04,00:06:47,SAN CRISTOBAL,4.56210784,-74.08412513,934,00:00:05,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,84,"EL PAPÁ ESTÁ EN ESTADO 926, ESTÁ AGRESIVO CON LA MAMÁ Y EL ABUELITO DEL LA LLAMANTE."
SUR-02416305-21,2021-11-13,19:27:10,SAN CRISTOBAL,4.5603128,-74.09784194,934,00:00:13,Low Risk,1.0,high,3.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,84,REPÓRTAN A UN JOVEN AGRESIVO CON LA MAMÁ Y EL HERMANO //SOLICITAN AYUDA URGENTE
SUR-02329265-21,2021-10-31,20:49:43,CIUDAD BOLIVAR,4.53991699,-74.13909912,934,00:00:06,Moderate Risk,0.8168,high,7.752,0.1832,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,74,"INF DE SJ GENERANDO LA RIÑA , SJ AGREDE A MUJER, NO INF DE ARMAS O HERIDOS"
SUR-02019289-23,2023-11-09,23:05:38,BARRIOS UNIDOS,4.65645249,-74.07645371,934,00:00:08,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,63,SUJ SGRESIVO EN ESTADO 926 ES EL HERMANO // NO ARMAS O HERIDOS
SUR-01451353-21,2021-07-01,12:00:18,KENNEDY,4.60612141,-74.13403191,611,00:00:08,High Risk,0.5162,medium,11.15,0.5162,High Risk,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,2,327,"REFIERE QUE LA MAMA TIENE ENCERRADO A UNO DE LOS MENORES EN LA VIVIENDA, SIN NINGUNA PERSONA PARA SU CUIDADO, NO HA COMIDO Y EL OTRO MENOR SE ENCUENTRA EN UN EVENTO EDUCATIVO. EL LLAMANTE INTENTA RECLAMAR A LOS MENORES Y NO OBTIENE RESPUESTA POR PARTE DE LA PROGENITORA. REFIERE QUE LA CUSTODIA DE LOS MENORES LA TIENE EL PAPA."
SUR-01935028-21,2021-09-06,04:18:23,BOSA,4.60394231,-74.19626698,934,00:00:41,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,1.0,1,0,83,"EL ESPOSO LLEGO EN ESTADO 926 Y ESTA TUMBANDO LA PUERTA ,, INFORMA YA HABIA LLAMADO"
SUR-01767600-23,2023-10-01,23:06:53,RAFAEL URIBE,4.54286295,-74.10563559,934,00:00:07,Moderate Risk,0.9877,high,3.46,0.0123,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,217,"VIOLENCIA INTRAFAMILIAR // SECTOR CULTIVOS // FRENTE AL PARADERO FE14 SITP // RIÑA CON LA PAREJA // , NO HERIDOS NO ARMAS CASA DE DOS PISOS COLOR BLANCA HAY DOS VHS AFUERA PARQUEADOS // EN ESTADO DE ALICORAMIENTO //"
SUR-01094911-23,2023-06-21,13:25:30,CIUDAD BOLIVAR,0.0,0.0,611,00:01:51,Moderate Risk,0.9869,high,7.46,0.0131,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,385,DESCUDO DE MENORES QUEDAN SOLO NO LES DAN COMIDA NO ESTAN ESTUDIANDO SON CONOCIDOS // INVASION EN ARBORIZADORA MEDIA // ES LA PROPIETARIA DEL TERRENO DEJO LA SRA EN EL LUGAR SE LLAMA LADY RICARDO Y CEL [NUMERO_SENSIBLE]// ARRIBA DEL CAI DE SAN FRANCISCO EN EL TERCER PARADERO DEL ALIMENTADOR DE ARBORIZADORA ALTA //LLAMANT NO ESTA EN EL LUGAR ES LA PROPIETARIA DEL TERRENO DISPO TRAFALLIDA:1
SUR-01711094-23,2023-09-24,04:21:11,RAFAEL URIBE,4.58694716,-74.11345134,934,00:00:09,High Risk,0.9824,high,11.592,0.9824,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,0.0,0.0,1.0,0,3,63,SOBRINO ALICORADO AGREDIENDO A LA FAMILIA // NO ARMAS O HERIDOS
SUR-01930966-22,2022-10-18,11:52:50,USAQUEN,4.759527,-74.02359,934,00:00:11,Moderate Risk,1.0,high,4.0,0.0,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,179,"RIÑA ENTRE PAREJA , LA LLAMANTE ESTA CON EL HIJO DE LA PAREJA , EL MENOR LLEGA A LA VIVIENDA DE LA LLLAMANTE //LLAMANTE BRINDA LA DIR DE ELLA QUE QUEDA CERCA A LA DIR DEL 934"
SUR-01705083-23,2023-09-23,16:09:44,CIUDAD BOLIVAR,4.54272461,-74.14050293,934,00:00:22,High Risk,0.9508,high,11.46,0.9508,High Risk,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,70,RIÑA DE PAREJA DENTRO D ELA VIVIENDA NO HERIDOS ARMADA CON ARMA BLANCA
SUR-01664950-23,2023-09-17,06:21:10,RAFAEL URIBE,4.5613569,-74.10689204,934,00:00:04,Moderate Risk,1.0,high,7.752,0.0,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,82,"AGRESION POR PARTE DE ESPOSO HACIA FEMENINA SOLICITA POLICIA , NO ARMAS NO HERIDOS"
SUR-01012674-23,2023-06-08,22:53:49,USAQUEN,4.76456419,-74.02386128,611,00:01:16,High Risk,0.2831,low,12.2,0.2831,High Risk,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,288,[BARRIO]// NIÑOS SOLOS EN LA VIVIENDA // A 2 CUADRAS DEL CAI DEL CODITO // VIVIENDA MORADA DE TRES PISOS // ESTAN EN EL PISO 2 // NIÑO DE 5 AÑOS Y UN NIÑO DE 1 AÑO // ES CONSTANTE EL ABANDONO // ESTA COMUNICADA DEL ICBF DISPO TRAFALLIDA:1 DISPO INFOADICIO:SE LE INFO A SUP ISABEL
SUR-01686882-21,2021-08-02,03:01:18,CIUDAD BOLIVAR,4.55731201,-74.14489746,934,00:00:31,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,93,"LA EX PAREJA LE ESTA FOMENTANDO RIÑA, NO ARMAS O HERIDOS AÚN, VIVIENDA. BARRIO: LAS ACACIAS"
SUR-02372775-22,2022-12-21,01:31:38,KENNEDY,4.60940289,-74.16850389,934,00:00:17,Moderate Risk,1.0,high,4.0,0.0,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,84,EN LA CUADRA RIÑA FAMILIAR EN LA ENTRADA DE LA VIVIENDA // VARIOS MENORES LLORANDO//
SUR-00244196-22,2022-02-11,17:32:06,KENNEDY,0.0,0.0,934,00:00:16,Moderate Risk,0.7447,high,4.2,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,82,CA PI 3 / [BARRIO] - AMPARO / ESTAN GOLPEANDO A UNA VECINA / [NUMERO_SENSIBLE]
SUR-01128775-22,2022-06-19,13:44:50,RAFAEL URIBE,4.58164263,-74.11830118,934,00:00:07,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,105,INF DE PAREJA PELEANDO EN VIVIENDA - NO HERIDOS - ESTAN LOS CUCHILLOS DE LA COCINA - NO MAS INF
SUR-02110794-23,2023-11-23,21:08:46,ENGATIVA,4.70912214,-74.13173573,934,00:00:11,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,1.0,0,0,73,"RIÑA DENTRO DE LA VIVIENDA, UN FAMILIAR, YA HACE RATO ESPERANDO LA AYUDA."
SUR-00168433-22,2022-01-30,03:30:04,SUBA,4.73187118,-74.05381107,934,00:00:09,High Risk,0.9747,high,9.228,0.9747,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,1.0,1,2,122,REPORTA UN SJ AGREDIENDO FISICAMENTE A UNA MUJER EN VIA PÚBLICA// DESCONOCE SI HAY HERIDOS O ARMADOS PERO ESCUCHA GRITOS.
SUR-02136652-22,2022-11-18,02:14:46,SAN CRISTOBAL,4.56762067,-74.07042412,934,00:00:10,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,106,CIUDADANO: MANIFIESTA QUE SE PRESENTA UNA PELEA ENTRE UNA PAERJ SUJETO PORTA BOTELLAS NO HERIDOS NO ARMAS
SUR-00741251-23,2023-04-30,03:26:37,ENGATIVA,4.71772258,-74.10764792,934,00:00:54,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.9,0.85,0.7,0.0,1.0,1,0,182,< REPORTA QUE YA NO NECESITA AYUDA/APOYO PONAL EN EL LUGAR > INDCIA QUE SE HABIA COMUNICADO HACE DOS MIN APROX PIDOENDO APOYO PORQUE ESPOSO NO LA DEJABA INGREAR AL APTO - SIN NOVEDAD
SUR-00449334-23,2023-03-17,06:23:25,SANTA FE,4.59119578,-74.0810463,934,00:00:15,High Risk,0.7469,high,8.0,0.7469,High Risk,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,150,UN PROBLEMA CON UNA PAREJA ESTAN PELEANDO EL NIÑO ESTA EN LA PUERTA DE LA CASA DESDE LAS 4 AM EL MENOR TIENE DE 3 A 4 AÑOS EL SJ TRATA MAL A LA SRA.
SUR-02130748-22,2022-11-17,00:44:03,PUENTE ARANDA,4.60337685,-74.11122825,934,00:00:09,High Risk,0.9822,high,8.22,0.9822,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,0,2,75,MASCULINO ESTA GOLPEANDO A UNA FEMENIA // NO SABE DE USO DE ARMAS O HERIDOS
SUR-02730434-21,2021-12-25,02:23:38,BOSA,4.64007056,-74.19029633,934,00:00:10,Low Risk,0.9996,high,2.46,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,93,"SEÑOR GOLPEA FUERRTEMENTE A MUJER, SE HAN COMUNICADO CON ANTERIORIDAD Y NO RECIBEN LA AYUDA."
